0xdb8,,
0xdb9,"M9
Pistolet tranquillisant avec
silencieux. Appuyez sur touche
 pour viser et relâchez pour
tirer. Avec aiguille laser.","M9
Pistolet tranquillisant avec
silencieux. Appuyez sur touche
 pour viser et relâchez pour
tirer. Avec aiguille laser."
0xe35,"USP
Auto 9 mm. Appuyez sur touche
 pour viser, relâchez pour
tirer. 15 salves/chargeur.
Silencieux en option.","USP
Auto 9 mm. Appuyez sur touche
 pour viser, relâchez pour
tirer. 15 salves/chargeur.
Silencieux en option."
0xea7,"SOCOM
Auto 45. Appuyez sur touche
 pour viser, relâchez pour
tirer. 12 salves/chargeur.
Silencieux en option.","SOCOM
Auto 45. Appuyez sur touche
 pour viser, relâchez pour
tirer. 12 salves/chargeur.
Silencieux en option."
0xf19,"PSG1
Visez en mode d'Observation à 
la 1ère pers., tirez avec touche
. Gros plan avec touche ,
plan général avec touche .","PSG1
Visez en mode d'Observation à 
la 1ère pers., tirez avec touche
. Gros plan avec touche ,
plan général avec touche ."
0xfa0,"RGB6
Lance-grenades à 6 coups.
Appuyez sur touche  pour viser
et relâchez pour tirer. Modèle
explosant pendant l'impact.","RGB6
Lance-grenades à 6 coups.
Appuyez sur touche  pour viser
et relâchez pour tirer. Modèle
explosant pendant l'impact."
0x101f,"NIKITA
Touche  pour viser en Obser-
vation à la 1ère pers. et relâchez
pour tirer. Contrôlez avec
le joystick analogique gauche.","NIKITA
Touche  pour viser en Obser-
vation à la 1ère pers. et relâchez
pour tirer. Contrôlez avec
le joystick analogique gauche."
0x10a7,"Stinger
Missile sol-air portatif. Visez
en Obs. à la 1ère pers., tirez
avec touche . Réglez le viseur
sur la cible pour verrouiller.","Stinger
Missile sol-air portatif. Visez
en Obs. à la 1ère pers., tirez
avec touche . Réglez le viseur
sur la cible pour verrouiller."
0x1132,"Claymore
Mine anti-personnel avec capteur
avant. Appuyez sur touche 
pour la dégoupiller, rampez
dessus pour la récupérer.","Claymore
Mine anti-personnel avec capteur
avant. Appuyez sur touche 
pour la dégoupiller, rampez
dessus pour la récupérer."
0x11b3,"C4
Explosif avec détonateur à
distance. Appuyez sur touche 
pour l'activer et sur touche 
pour le faire sauter.","C4
Explosif avec détonateur à
distance. Appuyez sur touche 
pour l'activer et sur touche 
pour le faire sauter."
0x122b,"Grenade Chaff
Elle bloque temporairement
les dispositifs électroniques.
Appuyez sur touche  pour viser
et relâchez pour lancer.","Grenade Chaff
Elle bloque temporairement
les dispositifs électroniques.
Appuyez sur touche  pour viser
et relâchez pour lancer."
0x12b0,"Grenade paralysante
Elle paralyse temporairement
les soldats ennemis. Appuyez sur
touche  pour viser et relâchez
pour lancer.","Grenade paralysante
Elle paralyse temporairement
les soldats ennemis. Appuyez sur
touche  pour viser et relâchez
pour lancer."
0x1332,"Microphone
Il détecte les sons faibles.
Prenez-le en Obs. à la 1ère
pers. et déplacez-le avec le
joystick analogique gauche.","Microphone
Il détecte les sons faibles.
Prenez-le en Obs. à la 1ère
pers. et déplacez-le avec le
joystick analogique gauche."
0x13b3,"Epée haute fréquence
Utilisez le joystick analogique
droit pour taillader, appuyez pour
frapper vers l'avant, bloquez avec
, changez avec .","Epée haute fréquence
Utilisez le joystick analogique
droit pour taillader, appuyez pour
frapper vers l'avant, bloquez avec
, changez avec ."
